站点,日期,时间,纬度,经度,风向,风速,浪高,周期,修正风向,修正风速,修正浪高,修正周期,1小时前修正风向,1小时前修正风速,1小时前修正浪高,1小时前修正周期,2小时前修正风向,2小时前修正风速,2小时前修正浪高,2小时前修正周期
NJI,19,12,27.5N,121.1E,325,0.8,0.5,6.5,325,0.8,0.5,6.5,223,1.6,0.5,7.3,219,1.2,0.5,6.9
NJI,19,13,27.5N,121.1E,189,0.8,0.5,6.5,189,0.8,0.5,6.5,325,0.8,0.5,6.5,223,1.6,0.5,7.3
NJI,19,14,27.5N,121.1E,195,2.7,0.5,6.5,195,2.7,0.5,6.5,189,0.8,0.5,6.5,325,0.8,0.5,6.5
NJI,19,15,27.5N,121.1E,192,4.2,0.5,6.5,192,4.2,0.5,6.5,195,2.7,0.5,6.5,189,0.8,0.5,6.5
NJI,19,16,27.5N,121.1E,199,3.2,0.5,7,199,3.2,0.5,7,192,4.2,0.5,6.5,195,2.7,0.5,6.5
NJI,19,17,27.5N,121.1E,198,3.6,0.5,6.1,198,3.6,0.5,6.1,199,3.2,0.5,7,192,4.2,0.5,6.5
NJI,19,18,27.5N,121.1E,196,4,0.5,5.9,196,4,0.5,5.9,198,3.6,0.5,6.1,199,3.2,0.5,7
NJI,19,19,27.5N,121.1E,197,5.3,0.5,6.3,197,5.3,0.5,6.3,196,4,0.5,5.9,198,3.6,0.5,6.1
NJI,19,20,27.5N,121.1E,199,5.1,0.5,6.3,199,5.1,0.5,6.3,197,5.3,0.5,6.3,196,4,0.5,5.9
NJI,19,21,27.5N,121.1E,206,5,0.5,5.6,206,5,0.5,5.6,199,5.1,0.5,6.3,197,5.3,0.5,6.3
NJI,19,22,27.5N,121.1E,213,4.5,0.5,6.3,213,4.5,0.5,6.3,206,5,0.5,5.6,199,5.1,0.5,6.3
NJI,19,23,27.5N,121.1E,202,4.7,0.5,6.1,202,4.7,0.5,6.1,213,4.5,0.5,6.3,206,5,0.5,5.6
NJI,20,0,27.5N,121.1E,219,4.4,0.5,6,219,4.4,0.5,6,202,4.7,0.5,6.1,213,4.5,0.5,6.3
NJI,20,1,27.5N,121.1E,229,4.3,0.5,5.7,229,4.3,0.5,5.7,219,4.4,0.5,6,202,4.7,0.5,6.1
NJI,20,2,27.5N,121.1E,237,4.1,0.5,5.2,237,4.1,0.5,5.2,229,4.3,0.5,5.7,219,4.4,0.5,6
NJI,20,3,27.5N,121.1E,223,4.5,0.5,5.5,223,4.5,0.5,5.5,237,4.1,0.5,5.2,229,4.3,0.5,5.7
NJI,20,4,27.5N,121.1E,223,5.2,0.4,4.9,223,5.2,0.4,4.9,223,4.5,0.5,5.5,237,4.1,0.5,5.2
NJI,20,5,27.5N,121.1E,229,3.8,0.5,5.8,229,3.8,0.5,5.8,223,5.2,0.4,4.9,223,4.5,0.5,5.5
NJI,20,6,27.5N,121.1E,228,3.6,0.5,5.6,228,3.6,0.5,5.6,229,3.8,0.5,5.8,223,5.2,0.4,4.9
NJI,20,7,27.5N,121.1E,228,4.1,0.5,5.7,228,4.1,0.5,5.7,228,3.6,0.5,5.6,229,3.8,0.5,5.8
NJI,20,8,27.5N,121.1E,226,4.4,0.5,6.1,226,4.4,0.5,6.1,228,4.1,0.5,5.7,228,3.6,0.5,5.6
NJI,20,9,27.5N,121.1E,220,3.8,0.5,6.4,220,3.8,0.5,6.4,226,4.4,0.5,6.1,228,4.1,0.5,5.7
NJI,20,10,27.5N,121.1E,220,3.7,0.5,6.2,220,3.7,0.5,6.2,220,3.8,0.5,6.4,226,4.4,0.5,6.1
NJI,20,11,27.5N,121.1E,225,3.6,0.5,6.1,225,3.6,0.5,6.1,220,3.7,0.5,6.2,220,3.8,0.5,6.4
NJI,20,12,27.5N,121.1E,225,3.8,0.5,6.3,225,3.8,0.5,6.3,225,3.6,0.5,6.1,220,3.7,0.5,6.2
NJI,20,13,27.5N,121.1E,221,3.2,0.5,5.5,221,3.2,0.5,5.5,225,3.8,0.5,6.3,225,3.6,0.5,6.1
NJI,20,14,27.5N,121.1E,213,3.4,0.5,5.2,213,3.4,0.5,5.2,221,3.2,0.5,5.5,225,3.8,0.5,6.3
NJI,20,15,27.5N,121.1E,206,4.2,0.6,5.6,206,4.2,0.6,5.6,213,3.4,0.5,5.2,221,3.2,0.5,5.5
NJI,20,16,27.5N,121.1E,192,5.2,0.6,5,192,5.2,0.6,5,206,4.2,0.6,5.6,213,3.4,0.5,5.2
NJI,20,17,27.5N,121.1E,200,4.7,0.7,4.8,200,4.7,0.7,4.8,192,5.2,0.6,5,206,4.2,0.6,5.6
NJI,20,18,27.5N,121.1E,197,5.8,0.7,4.9,197,5.8,0.7,4.9,200,4.7,0.7,4.8,192,5.2,0.6,5
NJI,20,19,27.5N,121.1E,200,5.9,0.7,5.1,200,5.9,0.7,5.1,197,5.8,0.7,4.9,200,4.7,0.7,4.8
NJI,20,20,27.5N,121.1E,200,5.8,0.7,4.6,200,5.8,0.7,4.6,200,5.9,0.7,5.1,197,5.8,0.7,4.9
NJI,20,21,27.5N,121.1E,214,5.2,0.7,5.2,214,5.2,0.7,5.2,200,5.8,0.7,4.6,200,5.9,0.7,5.1
NJI,20,22,27.5N,121.1E,213,6,0.7,5.6,213,6,0.7,5.6,214,5.2,0.7,5.2,200,5.8,0.7,4.6
NJI,20,23,27.5N,121.1E,222,5.1,0.6,5.6,222,5.1,0.6,5.6,213,6,0.7,5.6,214,5.2,0.7,5.2
NJI,21,0,27.5N,121.1E,213,4.8,0.7,5.7,213,4.8,0.7,5.7,222,5.1,0.6,5.6,213,6,0.7,5.6
NJI,21,1,27.5N,121.1E,221,5,0.8,6.1,221,5,0.8,6.1,213,4.8,0.7,5.7,222,5.1,0.6,5.6
NJI,21,2,27.5N,121.1E,219,4.5,0.7,5.9,219,4.5,0.7,5.9,221,5,0.8,6.1,213,4.8,0.7,5.7
NJI,21,3,27.5N,121.1E,211,4.2,0.7,5.4,211,4.2,0.7,5.4,219,4.5,0.7,5.9,221,5,0.8,6.1
NJI,21,4,27.5N,121.1E,211,3.6,0.7,5.4,211,3.6,0.7,5.4,211,4.2,0.7,5.4,219,4.5,0.7,5.9
NJI,21,5,27.5N,121.1E,202,1.1,0.8,5.6,202,1.1,0.8,5.6,211,3.6,0.7,5.4,211,4.2,0.7,5.4
NJI,21,6,27.5N,121.1E,200,3,0.7,5.4,200,3,0.7,5.4,202,1.1,0.8,5.6,211,3.6,0.7,5.4
NJI,21,7,27.5N,121.1E,219,2.9,0.7,5.9,219,2.9,0.7,5.9,200,3,0.7,5.4,202,1.1,0.8,5.6
NJI,21,8,27.5N,121.1E,229,2.8,0.6,6.1,229,2.8,0.6,6.1,219,2.9,0.7,5.9,200,3,0.7,5.4
NJI,21,9,27.5N,121.1E,228,3.3,0.6,6.2,228,3.3,0.6,6.2,229,2.8,0.6,6.1,219,2.9,0.7,5.9
NJI,21,10,27.5N,121.1E,232,2.8,0.6,5.6,232,2.8,0.6,5.6,228,3.3,0.6,6.2,229,2.8,0.6,6.1
NJI,21,11,27.5N,121.1E,243,2.7,0.6,5.9,243,2.7,0.6,5.9,232,2.8,0.6,5.6,228,3.3,0.6,6.2
NJI,21,12,27.5N,121.1E,239,2.7,0.6,6,239,2.7,0.6,6,243,2.7,0.6,5.9,232,2.8,0.6,5.6
NJI,21,13,27.5N,121.1E,236,2.5,0.6,5.7,236,2.5,0.6,5.7,239,2.7,0.6,6,243,2.7,0.6,5.9
NJI,21,14,27.5N,121.1E,224,3,0.6,5.8,224,3,0.6,5.8,236,2.5,0.6,5.7,239,2.7,0.6,6
NJI,21,15,27.5N,121.1E,223,3.5,0.6,5.8,223,3.5,0.6,5.8,224,3,0.6,5.8,236,2.5,0.6,5.7
NJI,21,16,27.5N,121.1E,214,3.5,0.6,5.7,214,3.5,0.6,5.7,223,3.5,0.6,5.8,224,3,0.6,5.8
NJI,21,17,27.5N,121.1E,217,4.6,0.5,4.9,217,4.6,0.5,4.9,214,3.5,0.6,5.7,223,3.5,0.6,5.8
NJI,21,18,27.5N,121.1E,212,5.2,0.6,5.2,212,5.2,0.6,5.2,217,4.6,0.5,4.9,214,3.5,0.6,5.7
NJI,21,19,27.5N,121.1E,207,4.6,0.5,5.7,207,4.6,0.5,5.7,212,5.2,0.6,5.2,217,4.6,0.5,4.9
NJI,21,20,27.5N,121.1E,217,2.1,0.5,4.6,217,2.1,0.5,4.6,207,4.6,0.5,5.7,212,5.2,0.6,5.2
NJI,21,21,27.5N,121.1E,23,1.7,0.5,4.4,23,1.7,0.5,4.4,217,2.1,0.5,4.6,207,4.6,0.5,5.7
NJI,21,22,27.5N,121.1E,12,5.4,0.5,5.4,12,5.4,0.5,5.4,23,1.7,0.5,4.4,217,2.1,0.5,4.6
NJI,21,23,27.5N,121.1E,11,9.6,0.5,4.2,11,9.6,0.5,4.2,12,5.4,0.5,5.4,23,1.7,0.5,4.4
NJI,22,0,27.5N,121.1E,52,7,0.6,4.4,52,7,0.6,4.4,11,9.6,0.5,4.2,12,5.4,0.5,5.4
NJI,22,1,27.5N,121.1E,54,7.9,0.5,5,54,7.9,0.5,5,52,7,0.6,4.4,11,9.6,0.5,4.2
NJI,22,2,27.5N,121.1E,19,7.7,0.5,5.1,19,7.7,0.5,5.1,54,7.9,0.5,5,52,7,0.6,4.4
NJI,22,3,27.5N,121.1E,12,7,0.5,4.9,12,7,0.5,4.9,19,7.7,0.5,5.1,54,7.9,0.5,5
NJI,22,4,27.5N,121.1E,338,5.2,0.7,4.6,338,5.2,0.7,4.6,12,7,0.5,4.9,19,7.7,0.5,5.1
NJI,22,5,27.5N,121.1E,355,4.5,0.6,4.7,355,4.5,0.6,4.7,338,5.2,0.7,4.6,12,7,0.5,4.9
NJI,22,6,27.5N,121.1E,332,5.1,0.6,4.6,332,5.1,0.6,4.6,355,4.5,0.6,4.7,338,5.2,0.7,4.6
NJI,22,7,27.5N,121.1E,356,4.7,0.7,4,356,4.7,0.7,4,332,5.1,0.6,4.6,355,4.5,0.6,4.7
NJI,22,8,27.5N,121.1E,2,5.3,0.7,3.9,2,5.3,0.7,3.9,356,4.7,0.7,4,332,5.1,0.6,4.6
NJI,22,9,27.5N,121.1E,33,6.1,0.6,4,33,6.1,0.6,4,2,5.3,0.7,3.9,356,4.7,0.7,4
NJI,22,10,27.5N,121.1E,53,8.2,0.5,4.2,53,8.2,0.5,4.2,33,6.1,0.6,4,2,5.3,0.7,3.9
NJI,22,11,27.5N,121.1E,54,8.3,0.5,4.5,54,8.3,0.5,4.5,53,8.2,0.5,4.2,33,6.1,0.6,4
NJI,22,12,27.5N,121.1E,46,6.3,0.5,4.8,46,6.3,0.5,4.8,54,8.3,0.5,4.5,53,8.2,0.5,4.2
NJI,22,13,27.5N,121.1E,44,6,0.5,4,44,6,0.5,4,46,6.3,0.5,4.8,54,8.3,0.5,4.5
NJI,22,14,27.5N,121.1E,47,8.2,0.5,4,47,8.2,0.5,4,44,6,0.5,4,46,6.3,0.5,4.8
NJI,22,15,27.5N,121.1E,58,7.6,99.8,99.8,58,7.6,0.5,3.9,47,8.2,0.5,4,44,6,0.5,4
NJI,22,16,27.5N,121.1E,57,7.9,0.5,3.8,57,7.9,0.5,3.8,58,7.6,0.5,3.9,47,8.2,0.5,4
NJI,22,17,27.5N,121.1E,66,6.2,0.6,3.3,66,6.2,0.6,3.3,57,7.9,0.5,3.8,58,7.6,0.5,3.9
NJI,22,18,27.5N,121.1E,75,6.2,0.6,3.5,75,6.2,0.6,3.5,66,6.2,0.6,3.3,57,7.9,0.5,3.8
NJI,22,19,27.5N,121.1E,75,6.5,0.6,3.4,75,6.5,0.6,3.4,75,6.2,0.6,3.5,66,6.2,0.6,3.3
NJI,22,20,27.5N,121.1E,79,5.8,0.6,3.9,79,5.8,0.6,3.9,75,6.5,0.6,3.4,75,6.2,0.6,3.5
NJI,22,21,27.5N,121.1E,78,6.5,0.7,3.8,78,6.5,0.7,3.8,79,5.8,0.6,3.9,75,6.5,0.6,3.4
NJI,22,22,27.5N,121.1E,70,7.5,0.6,4.2,70,7.5,0.6,4.2,78,6.5,0.7,3.8,79,5.8,0.6,3.9
NJI,22,23,27.5N,121.1E,71,6.6,0.5,4.3,71,6.6,0.5,4.3,70,7.5,0.6,4.2,78,6.5,0.7,3.8
NJI,23,0,27.5N,121.1E,61,6.6,0.5,4.7,61,6.6,0.5,4.7,71,6.6,0.5,4.3,70,7.5,0.6,4.2
NJI,23,1,27.5N,121.1E,57,7.2,0.5,4.5,57,7.2,0.5,4.5,61,6.6,0.5,4.7,71,6.6,0.5,4.3
NJI,23,2,27.5N,121.1E,46,7.4,0.5,4.4,46,7.4,0.5,4.4,57,7.2,0.5,4.5,61,6.6,0.5,4.7
NJI,23,3,27.5N,121.1E,59,8.1,0.5,3.9,59,8.1,0.5,3.9,46,7.4,0.5,4.4,57,7.2,0.5,4.5
NJI,23,4,27.5N,121.1E,17,5.1,0.5,4.1,17,5.1,0.5,4.1,59,8.1,0.5,3.9,46,7.4,0.5,4.4
NJI,23,5,27.5N,121.1E,28,3.7,0.5,3.9,28,3.7,0.5,3.9,17,5.1,0.5,4.1,59,8.1,0.5,3.9
NJI,23,6,27.5N,121.1E,17,4.4,0.5,3.7,17,4.4,0.5,3.7,28,3.7,0.5,3.9,17,5.1,0.5,4.1
NJI,23,7,27.5N,121.1E,4,6.3,0.4,4.3,4,6.3,0.4,4.3,17,4.4,0.5,3.7,28,3.7,0.5,3.9
NJI,23,8,27.5N,121.1E,8,7.6,0.5,4.4,8,7.6,0.5,4.4,4,6.3,0.4,4.3,17,4.4,0.5,3.7
NJI,23,9,27.5N,121.1E,7,7.8,0.5,4.6,7,7.8,0.5,4.6,8,7.6,0.5,4.4,4,6.3,0.4,4.3
NJI,23,10,27.5N,121.1E,13,6.1,0.5,4,13,6.1,0.5,4,7,7.8,0.5,4.6,8,7.6,0.5,4.4
NJI,23,11,27.5N,121.1E,18,5.6,0.4,4.8,18,5.6,0.4,4.8,13,6.1,0.5,4,7,7.8,0.5,4.6
NJI,23,12,27.5N,121.1E,53,5.7,0.5,4.1,53,5.7,0.5,4.1,18,5.6,0.4,4.8,13,6.1,0.5,4
NJI,23,13,27.5N,121.1E,44,5.9,0.5,4.5,44,5.9,0.5,4.5,53,5.7,0.5,4.1,18,5.6,0.4,4.8
NJI,23,14,27.5N,121.1E,47,7,0.6,4.3,47,7,0.6,4.3,44,5.9,0.5,4.5,53,5.7,0.5,4.1
NJI,23,15,27.5N,121.1E,56,8.3,0.6,4.1,56,8.3,0.6,4.1,47,7,0.6,4.3,44,5.9,0.5,4.5
NJI,23,16,27.5N,121.1E,61,8.3,0.6,4,61,8.3,0.6,4,56,8.3,0.6,4.1,47,7,0.6,4.3
NJI,23,17,27.5N,121.1E,60,7,0.8,3.7,60,7,0.8,3.7,61,8.3,0.6,4,56,8.3,0.6,4.1
NJI,23,18,27.5N,121.1E,66,5.8,99.8,99.8,66,5.8,1.2,4.2,60,7,0.8,3.7,61,8.3,0.6,4
NJI,23,19,27.5N,121.1E,80,6.4,1.6,4.7,80,6.4,1.6,4.7,66,5.8,1.2,4.2,60,7,0.8,3.7
NJI,23,20,27.5N,121.1E,21,13.8,2,5,21,13.8,2,5,80,6.4,1.6,4.7,66,5.8,1.2,4.2
NJI,23,21,27.5N,121.1E,61,13.5,1.7,5.3,61,13.5,1.7,5.3,21,13.8,2,5,80,6.4,1.6,4.7
NJI,23,22,27.5N,121.1E,50,16.8,1.5,5.3,50,16.8,1.5,5.3,61,13.5,1.7,5.3,21,13.8,2,5
NJI,23,23,27.5N,121.1E,54,16.8,1.1,5.6,54,16.8,1.1,5.6,50,16.8,1.5,5.3,61,13.5,1.7,5.3
NJI,24,0,27.5N,121.1E,42,10,1.3,5.2,42,10,1.3,5.2,54,16.8,1.1,5.6,50,16.8,1.5,5.3
NJI,24,1,27.5N,121.1E,55,11.6,1.2,5.5,55,11.6,1.2,5.5,42,10,1.3,5.2,54,16.8,1.1,5.6
NJI,24,2,27.5N,121.1E,56,12.1,1.2,5.2,56,12.1,1.2,5.2,55,11.6,1.2,5.5,42,10,1.3,5.2
NJI,24,3,27.5N,121.1E,58,10,1.1,4.9,58,10,1.1,4.9,56,12.1,1.2,5.2,55,11.6,1.2,5.5
NJI,24,4,27.5N,121.1E,53,9.6,1.1,5.3,53,9.6,1.1,5.3,58,10,1.1,4.9,56,12.1,1.2,5.2
NJI,24,5,27.5N,121.1E,41,9.5,1.2,5.4,41,9.5,1.2,5.4,53,9.6,1.1,5.3,58,10,1.1,4.9
NJI,24,6,27.5N,121.1E,37,7.4,1.3,5.3,37,7.4,1.3,5.3,41,9.5,1.2,5.4,53,9.6,1.1,5.3
NJI,24,7,27.5N,121.1E,36,8.7,1.3,5.3,36,8.7,1.3,5.3,37,7.4,1.3,5.3,41,9.5,1.2,5.4
NJI,24,8,27.5N,121.1E,34,8.1,1.4,5.4,34,8.1,1.4,5.4,36,8.7,1.3,5.3,37,7.4,1.3,5.3
NJI,24,9,27.5N,121.1E,52,8.3,1.4,5.7,52,8.3,1.4,5.7,34,8.1,1.4,5.4,36,8.7,1.3,5.3
NJI,24,10,27.5N,121.1E,45,8.2,1.3,6.1,45,8.2,1.3,6.1,52,8.3,1.4,5.7,34,8.1,1.4,5.4
NJI,24,11,27.5N,121.1E,32,7.6,1.3,6.7,32,7.6,1.3,6.7,45,8.2,1.3,6.1,52,8.3,1.4,5.7
NJI,24,12,27.5N,121.1E,36,9.1,1.6,6.8,36,9.1,1.6,6.8,32,7.6,1.3,6.7,45,8.2,1.3,6.1
NJI,24,13,27.5N,121.1E,35,9.8,99.8,99.8,35,9.8,1.9,6.65,36,9.1,1.6,6.8,32,7.6,1.3,6.7
NJI,24,14,27.5N,121.1E,36,9.7,99.7,99.7,36,9.7,2.05,6.575,35,9.8,1.9,6.65,36,9.1,1.6,6.8
NJI,24,15,27.5N,121.1E,35,10.5,99.8,99.8,35,10.5,2.125,6.5375,36,9.7,2.05,6.575,35,9.8,1.9,6.65
NJI,24,16,27.5N,121.1E,82,99.9,2.2,6.5,82,12.6,2.2,6.5,35,10.5,2.125,6.5375,36,9.7,2.05,6.575
NJI,24,17,27.5N,121.1E,50,14.7,2.2,6.5,50,14.7,2.2,6.5,82,12.6,2.2,6.5,35,10.5,2.125,6.5375
NJI,24,18,27.5N,121.1E,54,19.7,2.4,6.8,54,19.7,2.4,6.8,50,14.7,2.2,6.5,82,12.6,2.2,6.5
NJI,24,19,27.5N,121.1E,54,20.2,2.4,6.9,54,20.2,2.4,6.9,54,19.7,2.4,6.8,50,14.7,2.2,6.5
NJI,24,20,27.5N,121.1E,55,20.3,2.3,6.9,55,20.3,2.3,6.9,54,20.2,2.4,6.9,54,19.7,2.4,6.8
NJI,24,21,27.5N,121.1E,56,99.9,2.4,7.2,56,19.75,2.4,7.2,55,20.3,2.3,6.9,54,20.2,2.4,6.9
NJI,24,22,27.5N,121.1E,52,99.9,2.6,7.9,52,19.475,2.6,7.9,56,19.75,2.4,7.2,55,20.3,2.3,6.9
NJI,24,23,27.5N,121.1E,51,19.2,2.3,8.4,51,19.2,2.3,8.4,52,19.475,2.6,7.9,56,19.75,2.4,7.2
NJI,25,0,27.5N,121.1E,55,19,2.6,8,55,19,2.6,8,51,19.2,2.3,8.4,52,19.475,2.6,7.9
NJI,25,1,27.5N,121.1E,49,15.7,2.4,8.4,49,15.7,2.4,8.4,55,19,2.6,8,51,19.2,2.3,8.4
NJI,25,2,27.5N,121.1E,47,15.4,2.5,7.8,47,15.4,2.5,7.8,49,15.7,2.4,8.4,55,19,2.6,8
NJI,25,3,27.5N,121.1E,48,12.8,2.3,7.4,48,12.8,2.3,7.4,47,15.4,2.5,7.8,49,15.7,2.4,8.4
NJI,25,4,27.5N,121.1E,39,13,2.3,7.8,39,13,2.3,7.8,48,12.8,2.3,7.4,47,15.4,2.5,7.8
NJI,25,5,27.5N,121.1E,35,11,2.2,7.8,35,11,2.2,7.8,39,13,2.3,7.8,48,12.8,2.3,7.4
NJI,25,6,27.5N,121.1E,41,11.3,2.3,7.6,41,11.3,2.3,7.6,35,11,2.2,7.8,39,13,2.3,7.8
NJI,25,7,27.5N,121.1E,29,9.3,2.5,8.7,29,9.3,2.5,8.7,41,11.3,2.3,7.6,35,11,2.2,7.8
NJI,25,8,27.5N,121.1E,38,9.9,2.3,8.4,38,9.9,2.3,8.4,29,9.3,2.5,8.7,41,11.3,2.3,7.6
NJI,25,9,27.5N,121.1E,39,12.2,2.3,9.4,39,12.2,2.3,9.4,38,9.9,2.3,8.4,29,9.3,2.5,8.7
NJI,25,10,27.5N,121.1E,40,10.5,2.4,9.3,40,10.5,2.4,9.3,39,12.2,2.3,9.4,38,9.9,2.3,8.4
NJI,25,11,27.5N,121.1E,30,9.6,2.2,9.5,30,9.6,2.2,9.5,40,10.5,2.4,9.3,39,12.2,2.3,9.4
NJI,25,12,27.5N,121.1E,25,10.3,2.6,9.7,25,10.3,2.6,9.7,30,9.6,2.2,9.5,40,10.5,2.4,9.3
NJI,25,13,27.5N,121.1E,28,9.7,2.9,8.8,28,9.7,2.9,8.8,25,10.3,2.6,9.7,30,9.6,2.2,9.5
NJI,25,14,27.5N,121.1E,40,12.5,3,9.9,40,12.5,3,9.9,28,9.7,2.9,8.8,25,10.3,2.6,9.7
NJI,25,15,27.5N,121.1E,52,14.2,2.6,9.7,52,14.2,2.6,9.7,40,12.5,3,9.9,28,9.7,2.9,8.8
NJI,25,16,27.5N,121.1E,42,12.8,2.6,8.9,42,12.8,2.6,8.9,52,14.2,2.6,9.7,40,12.5,3,9.9
NJI,25,17,27.5N,121.1E,50,14.4,2.5,8.1,50,14.4,2.5,8.1,42,12.8,2.6,8.9,52,14.2,2.6,9.7
NJI,25,18,27.5N,121.1E,51,13.8,2.5,7.8,51,13.8,2.5,7.8,50,14.4,2.5,8.1,42,12.8,2.6,8.9
NJI,25,19,27.5N,121.1E,51,16,2.5,7.2,51,16,2.5,7.2,51,13.8,2.5,7.8,50,14.4,2.5,8.1
NJI,25,20,27.5N,121.1E,52,17,2.4,7.7,52,17,2.4,7.7,51,16,2.5,7.2,51,13.8,2.5,7.8
NJI,25,21,27.5N,121.1E,53,17,2.9,9,53,17,2.9,9,52,17,2.4,7.7,51,16,2.5,7.2
NJI,25,22,27.5N,121.1E,53,16.4,2.4,9.1,53,16.4,2.4,9.1,53,17,2.9,9,52,17,2.4,7.7
NJI,25,23,27.5N,121.1E,53,15.6,2.3,9.2,53,15.6,2.3,9.2,53,16.4,2.4,9.1,53,17,2.9,9
NJI,26,0,27.5N,121.1E,51,15.2,2.4,8.3,51,15.2,2.4,8.3,53,15.6,2.3,9.2,53,16.4,2.4,9.1
NJI,26,1,27.5N,121.1E,51,14.7,2.8,9.7,51,14.7,2.8,9.7,51,15.2,2.4,8.3,53,15.6,2.3,9.2
NJI,26,2,27.5N,121.1E,39,10.5,2.7,9.7,39,10.5,2.7,9.7,51,14.7,2.8,9.7,51,15.2,2.4,8.3
NJI,26,3,27.5N,121.1E,35,11.6,2,8.8,35,11.6,2,8.8,39,10.5,2.7,9.7,51,14.7,2.8,9.7
NJI,26,4,27.5N,121.1E,37,9.8,2.1,9.5,37,9.8,2.1,9.5,35,11.6,2,8.8,39,10.5,2.7,9.7
NJI,26,5,27.5N,121.1E,35,7.5,2.3,9.3,35,7.5,2.3,9.3,37,9.8,2.1,9.5,35,11.6,2,8.8
NJI,26,6,27.5N,121.1E,37,9.3,2.4,8,37,9.3,2.4,8,35,7.5,2.3,9.3,37,9.8,2.1,9.5
NJI,26,7,27.5N,121.1E,33,8.6,2.4,8.1,33,8.6,2.4,8.1,37,9.3,2.4,8,35,7.5,2.3,9.3
NJI,26,8,27.5N,121.1E,32,8.8,2.3,8,32,8.8,2.3,8,33,8.6,2.4,8.1,37,9.3,2.4,8
NJI,26,9,27.5N,121.1E,19,10.5,2.4,8.9,19,10.5,2.4,8.9,32,8.8,2.3,8,33,8.6,2.4,8.1
NJI,26,10,27.5N,121.1E,22,11.4,2.2,8.4,22,11.4,2.2,8.4,19,10.5,2.4,8.9,32,8.8,2.3,8
NJI,26,11,27.5N,121.1E,23,9.6,2,8.3,23,9.6,2,8.3,22,11.4,2.2,8.4,19,10.5,2.4,8.9
NJI,26,12,27.5N,121.1E,17,11.9,2,8.3,17,11.9,2,8.3,23,9.6,2,8.3,22,11.4,2.2,8.4
NJI,26,13,27.5N,121.1E,10,11.5,2,9.1,10,11.5,2,9.1,17,11.9,2,8.3,23,9.6,2,8.3
NJI,26,14,27.5N,121.1E,15,11,2.1,8.8,15,11,2.1,8.8,10,11.5,2,9.1,17,11.9,2,8.3
NJI,26,15,27.5N,121.1E,22,8.7,2.1,9.5,22,8.7,2.1,9.5,15,11,2.1,8.8,10,11.5,2,9.1
NJI,26,16,27.5N,121.1E,18,9.8,2.3,8.6,18,9.8,2.3,8.6,22,8.7,2.1,9.5,15,11,2.1,8.8
NJI,26,17,27.5N,121.1E,21,7.4,2.7,7.7,21,7.4,2.7,7.7,18,9.8,2.3,8.6,22,8.7,2.1,9.5
NJI,26,18,27.5N,121.1E,40,9.9,2.6,7.4,40,9.9,2.6,7.4,21,7.4,2.7,7.7,18,9.8,2.3,8.6
NJI,26,19,27.5N,121.1E,54,15.1,2.4,7,54,15.1,2.4,7,40,9.9,2.6,7.4,21,7.4,2.7,7.7
NJI,26,20,27.5N,121.1E,56,18,2.5,7.6,56,18,2.5,7.6,54,15.1,2.4,7,40,9.9,2.6,7.4
NJI,26,21,27.5N,121.1E,54,19.6,2.3,7.6,54,19.6,2.3,7.6,56,18,2.5,7.6,54,15.1,2.4,7
NJI,26,22,27.5N,121.1E,51,17.9,2.4,7.6,51,17.9,2.4,7.6,54,19.6,2.3,7.6,56,18,2.5,7.6
NJI,26,23,27.5N,121.1E,55,19.5,2.3,8.3,55,19.5,2.3,8.3,51,17.9,2.4,7.6,54,19.6,2.3,7.6
NJI,27,0,27.5N,121.1E,56,18.3,2.4,8.9,56,18.3,2.4,8.9,55,19.5,2.3,8.3,51,17.9,2.4,7.6
NJI,27,1,27.5N,121.1E,33,8.4,2.3,8.8,33,8.4,2.3,8.8,56,18.3,2.4,8.9,55,19.5,2.3,8.3
NJI,27,2,27.5N,121.1E,20,11.5,2.4,9.1,20,11.5,2.4,9.1,33,8.4,2.3,8.8,56,18.3,2.4,8.9
NJI,27,3,27.5N,121.1E,21,13.6,2.3,8.9,21,13.6,2.3,8.9,20,11.5,2.4,9.1,33,8.4,2.3,8.8
NJI,27,4,27.5N,121.1E,16,12.4,2,8.6,16,12.4,2,8.6,21,13.6,2.3,8.9,20,11.5,2.4,9.1
NJI,27,5,27.5N,121.1E,17,14.4,2,8.7,17,14.4,2,8.7,16,12.4,2,8.6,21,13.6,2.3,8.9
NJI,27,6,27.5N,121.1E,19,12.4,2.2,8.2,19,12.4,2.2,8.2,17,14.4,2,8.7,16,12.4,2,8.6
NJI,27,7,27.5N,121.1E,18,12.9,2.1,8,18,12.9,2.1,8,19,12.4,2.2,8.2,17,14.4,2,8.7
NJI,27,8,27.5N,121.1E,19,12.6,2,7.6,19,12.6,2,7.6,18,12.9,2.1,8,19,12.4,2.2,8.2
NJI,27,9,27.5N,121.1E,17,12.6,2.1,8,17,12.6,2.1,8,19,12.6,2,7.6,18,12.9,2.1,8
NJI,27,10,27.5N,121.1E,16,10.6,2.1,8.5,16,10.6,2.1,8.5,17,12.6,2.1,8,19,12.6,2,7.6
NJI,27,11,27.5N,121.1E,23,10.2,2.3,9.1,23,10.2,2.3,9.1,16,10.6,2.1,8.5,17,12.6,2.1,8
